kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60
9890;1600-1805;;CHN;China National Radio 13;UI;CHN;L;1;;
9890;2355-0100;;CHN;China National Radio 13;UI;CHN;L;4;;
9890;1000-1100;;CHN;China Radio Int.;M;Sib;x;0;;
9890;1300-1330;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
9890;1330-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
9890;1900-2000;;G;BBC;E;SAf;/STP;0;;
9890;1500-1600;;KRE;Voice of Korea;A;ME;u;1;;
9890;1600-1700;;KRE;Voice of Korea;E;ME;u;1;;
9890;1700-1800;;KRE;Voice of Korea;A;ME;u;1;;
9890;2000-2100;;USA;Adventist World Radio;K;FE;/GUM-a;6;0404;2810
9890;1230-1330;;USA;Radio Free Asia;KH;SEA;/MRA-t;0;;
9893;1330-1400;;CLA;Voice of Tibet;TB;FE;/TJK;1;;
9895;0000-0100;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
9895;1330-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
9895;0230-0300;;S;IBRA Radio;DR;AFG;/UAE;0;;
9895;0000-0100;;USA;Voice of America;TB;FE;/KWT;0;;
9896;1330-1400;;CLA;Voice of Tibet;TB;FE;/TJK;1;;
9899;1330-1400;;CLA;Voice of Tibet;TB;FE;/TJK;1;;
9900;2200-2400;;CHN;China National Radio 1;M;CHN;qq;1;;
9900;1330-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
9900;1400-1430;246;CLA;CDNK Radio;K;KRE;/UZB;5;;[1021]
9900;2215-2330;;EGY;Radio Cairo;P;SAm;a;0;;[0723]
9900;1415-1445;Mo-Th;GUM;KTWR Trans World Radio;UI;FE;m;4;;
9900;1445-1500;;GUM;KTWR Trans World Radio;KZ;CAs;m;4;;
9900;1500-1600;Mo-Sa;GUM;KTWR Trans World Radio;K;FE;m;6;2603;2505[0322]
9900;1500-1600;Mo-Sa;GUM;KTWR Trans World Radio;K;FE;/UZB;6;0306;1606[0623]
9900;1500-1600;Mo-Sa;GUM;KTWR Trans World Radio;K;FE;m;1;1706;
9900;0925-1000;;NOR;R.Northern Europe Int.;J;J;/TWN;6;0605;0605
9900;1200-1300;;USA;Radio Free Asia;K;FE;/TWN-p;0;;
9900;1300-1400;;USA;Radio Free Asia;K;FE;/TWN-p;0;;
9900;2200-2400;;TWN;Radio Taiwan Int.;M;FE;s;1;;
9910;1400-1500;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
9910;1128-1230;Sa;GUM;KTWR DIGITAL;J,E;J;m;6;2603;2505[1222]
9910;1130-1200;Su;GUM;KTWR Trans World Radio;M;FE;m;6;2603;2505
9910;1200-1215;Su-Fr;GUM;KTWR Trans World Radio;M;FE;m;6;2603;2505
9910;1215-1245;Su;GUM;KTWR Trans World Radio;M;FE;m;6;2603;2505
9910;1215-1245;Mo;GUM;KTWR DIGITAL;M;FE;m;6;2603;2505
9910;1130-1145;Su;GUM;KTWR Trans World Radio;E;FE;m;1;0707;
9910;1130-1200;Sa;GUM;KTWR DIGITAL;J;J;m;1;0707;
9910;1145-1245;Su;GUM;KTWR Trans World Radio;M;FE;m;1;0707;
9910;1200-1215;Mo-Fr;GUM;KTWR Trans World Radio;M;FE;m;1;0707;
9910;1200-1230;Sa;GUM;KTWR DIGITAL;E;FE;m;1;0707;
9910;1215-1245;Mo;GUM;KTWR DIGITAL;M;FE;m;1;0707;
9910;0900-1030;;IND;All India Radio Ext.Sce;NE;NPL;d;1;;
9910;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
9910;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
9910;0200-1200;;TWN;Sound of Hope;M;FE;;1;;
9910;1200-1300;;TWN;Sound of Hope;M;FE;;1;;
9910;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
9910;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
9910;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
9910;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
9910;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
9910;1500-1700;;USA;Radio Free Asia;K;FE;/MRA-s;0;;
9910;1400-1500;;USA;Voice of America;TB;FE;/KWT;0;;
9915;0600-0700;;G;BBC;E;CAf;/ASC;0;;
9920;2100-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0620]
9920;2200-2300;Sa;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
9920;1200-1230;Th-Sa;PHL;FEBC Manila;JR;SEA;i;1;;
9920;1200-1230;Su-We;PHL;FEBC Manila;RAD;SEA;i;1;;[0123]
9920;1230-1300;135;PHL;FEBC Manila;BHN;SEA;i;1;;
9920;1230-1300;2467;PHL;FEBC Manila;HRE;SEA;i;1;;[0522]
9920;1300-1330;;PHL;FEBC Manila;KOH;SEA;i;1;;
9920;1500-1600;Th-Su;PHL;FEBC Manila Radio Teos;R;Sib;b;1;;
9920;1500-1545;Mo-We;PHL;FEBC Manila Radio Teos;UK;Sib;b;1;;
9920;1800-1830;;THA;Radio Thailand;T;Eu;u;6;2603;3006
9920;1830-1930;;THA;Radio Thailand;E;Eu;u;6;2603;3006
9920;1930-1945;;THA;Radio Thailand;T;Eu;u;6;2603;3006
9920;0000-0100;;TWN;Sound of Hope;M;FE;;1;;[0822]
9920;0100-0200;;TWN;Sound of Hope;M;FE;;1;;[0223]
9920;0200-1200;;TWN;Sound of Hope;M;FE;;1;;
9920;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0222]
9920;1300-1400;;TWN;Sound of Hope;M;FE;;1;;[0523]
9920;1400-1500;;TWN;Sound of Hope;M;FE;;1;;[0423]
9920;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
9920;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
9920;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
9920;2130-2200;;TWN;Sound of Hope;M;FE;;1;;[1121]
9920;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
9920;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
9920;2200-2300;Sa;USA;Radio Free Asia;TB;FE;/KWT;0;;
9925;0000-0200;Su;HOL;Mighty KBC;NL;NAm;/D-n;6;0705;0209
9930;1200-1230;;CLA;Voice of Martyrs;K;KRE;/UZB;1;;[1222]
9930;1330-1400;;CLA;Voice of Martyrs;K;KRE;/UZB;1;;[0523]
9930;0835-0905;Mo;USA;Hope Radio;E;FE;/PLW;1;;[1022]
9930;0850-0920;Tu-Fr;USA;Hope Radio;E;FE;/PLW;1;;[0123]
9940;1045-1215;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
9940;1430-1500;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
9940;1500-1600;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
9940;1300-1330;;CLA;Nippon no Kaze;K;KRE;/TWN-p;5;;[0722]
9940;1430-1500;;HKG;FEBC Radio Liangyou;UI;FE;/PHL-b;1;;[0423]
9940;1045-1215;;IND;All India Radio Ext.Sce;TB;Tib;d;1;;
9940;1905-1935;;SWZ;Trans World Radio;LIN;COD;;5;;[0623]
9940;1935-1950;SaSu;SWZ;Trans World Radio;F;COD;;5;;
9940;1935-2005;Mo-Fr;SWZ;Trans World Radio;LIN;COD;;5;;
9940;1200-1230;;THA;Radio Thailand;E;EAs;u;6;0107;2007[0723]
9940;1230-1245;;THA;Radio Thailand;VN;SEA;u;6;0107;2007
9940;1245-1300;;THA;Radio Thailand;M;FE;u;6;0107;2007
9940;1300-1315;;THA;Radio Thailand;J;EAs;u;6;0107;2007
9940;1315-1330;;THA;Radio Thailand;ML;EAs;u;6;0107;2007
9940;1330-1400;;THA;Radio Thailand;E;EAs;u;6;0107;2007
9940;1500-1600;;USA;Radio Free Asia;M;FE;/KWT;0;;
9950;1600-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
9950;0430-0600;;IND;All India Radio Ext.Sce;DR;AFG;d;1;;
9950;1230-1330;;IND;All India Radio Ext.Sce;BC;PAK;d;1;;
9950;1330-1500;;IND;All India Radio Ext.Sce;DR;AFG;b;1;;[0523]
9950;1600-1700;;USA;Voice of America;TB;FE;/THA-u;0;;
9951;1000-1010;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0422]
9951;1000-1010;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0922]
9955;1400-1500;Mo-Fr;ARG;R.Argentina al Exterior;F;LAm;/USA-o;1;1107;
9955;2300-2400;Mo-Fr;ARG;R.Argentina al Exterior;P;LAm;/USA-o;1;1107;
9955;0200-0230;;CZE;Radio Prague;S;LAm;/USA-o;2;;
9955;0300-0330;;CZE;Radio Prague;E;LAm;/USA-o;2;;
9955;0330-0400;;CZE;Radio Prague;F;LAm;/USA-o;2;;
9955;0230-0300;;SVK;Radio Slovakia Int.;S;LAm;/USA-o;2;;
9955;0400-1000;;USA;Brother Stair;E;LAm;o;2;;
9955;1500-1600;Sa;USA;Brother Stair;E;LAm;o;2;1107;
9955;1000-1400;;USA;WRMI Radio Miami Int.;E;LAm;o;6;2603;0606
9955;1000-1500;;USA;WRMI Radio Miami Int.;E;LAm;o;2;0706;
9955;1400-1600;SaSu;USA;WRMI Radio Miami Int.;E;LAm;o;6;2603;0606
9955;1500-1600;Sa;USA;WRMI Radio Miami Int.;E;LAm;o;6;0706;1007
9955;2100-0200;;USA;WRMI Radio Miami Int.;E;LAm;o;2;;
9955;1430-1500;2;USA;Shortwave Radiogram;E;NAm;o;6;;
9960;1730-1930;;PHL;Radyo Pilipinas;TAG;ME;t;0;;
9963;0715-0725;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0422]
9963;0715-0725;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0922]
9965;0000-2400;irr;B;Rádio Pirâmide;P;B;xx;0;;
9965;0800-0850;Mo-Fr;USA;Hope Radio 5;E;FE;/PLW;1;;[0723]
9965;0810-1150;Su;USA;Hope Radio 5;E;FE;/PLW;1;;[0623]
9965;0830-0845;Fr;USA;Hope Radio 5;M;FE;/PLW;1;;[0123]
9965;0840-1005;Sa;USA;Hope Radio 5;E;FE;/PLW;1;;
9968;0900-0910;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0322]
9968;0900-0910;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0922]
9968;0445-0455;Tu;POL;S11a Polish Spy Numbers;R;;p;1;0105;3108[0722]
9970;1700-1900;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
9970;2130-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0822]
9970;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
9970;0100-0200;;TWN;Sound of Hope;M;FE;;1;;[0223]
9970;0200-1200;;TWN;Sound of Hope;M;FE;;1;;
9970;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0222]
9970;1300-1400;;TWN;Sound of Hope;M;FE;;1;;[0523]
9970;1400-1500;;TWN;Sound of Hope;M;FE;;1;;[0423]
9970;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
9970;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
9970;2130-2200;;TWN;Sound of Hope;M;FE;;1;;[1121]
9970;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
9970;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
9970;1700-1900;;USA;Radio Free Asia;M;FE;/MRA-s;0;;
9975;1215-1245;Su;GUM;KTWR Trans World Radio;J;J;m;6;2603;2205
9975;1215-1245;Su;GUM;KTWR Trans World Radio;J;J;m;1;0707;
9975;1300-1335;;GUM;KTWR Trans World Radio;M;FE;m;6;2603;2205
9975;1335-1345;Mo-Fr;GUM;KTWR Trans World Radio;CA;FE;m;6;2603;2205
9975;1335-1345;SaSu;GUM;KTWR Trans World Radio;M;FE;m;6;2603;2205
9975;1345-1400;Sa;GUM;KTWR Trans World Radio;M;FE;m;6;2603;2205
9975;1300-1315;;GUM;KTWR Trans World Radio;HI;FE;m;6;0906;0607
9975;1315-1345;;GUM;KTWR Trans World Radio;K;FE;m;6;0906;0607[0623]
9975;1300-1335;Mo-Fr;GUM;KTWR Trans World Radio;M;FE;m;1;0707;
9975;1300-1345;Su;GUM;KTWR Trans World Radio;M;FE;m;1;0707;
9975;1300-1400;Sa;GUM;KTWR Trans World Radio;M;FE;m;1;0707;
9975;1335-1345;Mo-Fr;GUM;KTWR Trans World Radio;CA;FE;m;1;0707;
9975;0000-0030;Su;USA;KVOH Voice of Hope;S;CAm;rs;6;2603;2606
9975;0000-0500;Fr-Mo;USA;KVOH Voice of Hope;E;CAm;rs;6;2603;2606[0523]
9980;1200-2000;;USA;Brother Stair;E;NAm;n;2;;
9980;2000-2100;SaSu;USA;Brother Stair;E;NAm;n;2;;
9980;2100-2400;;USA;Brother Stair;E;NAm;n;2;;
9980;2000-2100;Mo-Fr;USA;WWCR 4 Nashville, TN;E;NAm;n;2;;
9982.5;0519-1600;;HWA;KVM70 Fax Honolulu;;Oc;nm;1;;[0423]
9985;0000-1300;;CHN;CNR1 Jammer/Firedrake;M;CHN;;1;;[0223]
9985;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
9985;0200-1200;;TWN;Sound of Hope;M;FE;;1;;
9985;1200-1300;;TWN;Sound of Hope;M;FE;;1;;
9990;1230-1330;;USA;Radio Free Asia;BR;SEA;/TJK;0;;
9990;1330-1430;;USA;Radio Free Asia;BR;SEA;/MRA-t;0;;
9990;1500-1700;;USA;Radio Free Asia;K;FE;/MRA-t;0;;
9990;1700-1900;;USA;Radio Free Asia;K;FE;/MRA-s;0;;
9996;0000-2400;;RUS;RWM Moscow;-TS;RUS;t;1;;[0423]
10000;1400-1500;Mo-Fr;ARG;LOL Buenos Aires;-TS;ARG;b;1;;[1121]
10000;0000-2400;;B;PPE Observatorio Nac.;-TS;B;ro;1;;[1021]
10000;0000-2400;;CHN;BPM Xian;-TS;CHN;p;1;;[0623]
10000;0000-2400;;HWA;WWVH Hawaii (f.ann.);-TS;USA;c;1;;[0723]
10000;0000-2400;;I;ItalCable;-TS;SEu;v;1;;[0523]
10000;0000-2400;;USA;WWV Colorado (m.ann.);-TS;USA;fc;1;;[0423]
10018;0000-2400;;IND;Mumbai Radio;E;SAs;;1;;[1219]
10021;0000-2400;;IRL;Shannon Aeradio H;E;NAO;s;1;;[0918]
10021;0000-2400;;ROU;Bucuresti Aero;RO;Eu;b;1;;[1218]
10024;1200-2400;;HND;COCESNA Cenamer Control;S;CAm;t;1;;[0219]
10024;0000-2400;;PRU;Lima Radio;S;SAm;;1;;[0816]
10027;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;
10027;0000-2400;;HWA;Moloka'i HFDL (ID2);-HF;Oc;m;1;;
10036;0000-2400;;IRL;Shannon Aeradio H;E;NAO;s;1;;
10048;0000-2400;;J;Tokyo Radio;E;FE;;1;;
10048;0000-2400;;USA;San Francisco Radio NP;E;NOc;/ALS-ba;1;;[0518]
10048;0000-2400;;USA;San Francisco Radio NP;E;NOc;/HWA-m;1;;
10051;0000-2400;;CAN;Gander Volmet x20,x50;E;NAm;g;1;;[0523]
10057;0000-2400;;MDG;Antanan.Volmet x25,x50;E;EAf;;1;;[0921]
10057;0000-2400;;USA;San Francisco Radio CEP;E;EOc;dx;1;;[0818]
10060;0000-2400;;KOR;Seoul Muan HFDL (ID10);-HF;FE;m;1;;[0122]
10063;0000-2400;;PNR;Albrook HFDL (ID11);-HF;CAm;al;1;;
10066;0000-2400;;BGD;Dhaka Radio;E;SAs;;1;;
10066;0000-2400;;IND;Kolkata Radio;E;SAs;;1;;
10066;0000-2400;;IRL;Shannon Aeradio I;E;NAO;s;1;;
10066;0000-2400;;MYA;Yangon Radio;E;SEA;;1;;
10066;0000-2400;;THA;Hat Yai HFDL (ID6);-HF;SEA;hy;1;;
10075;0000-2400;;BHR;Al Muharraq HFDL (ID15);-HF;ME;m;1;;
10081;0000-2400;;IRL;Shannon HFDL (ID7);-HF;NAO;s;1;;[0120]
10081;0000-2400;;USA;San Francisco HFDL(ID1);-HF;WNA;dx;1;;
10084;0000-2400;;IND;Delhi Radio;E;SAs;;1;;
10084;0000-2400;;IND;Mumbai Radio;E;SAs;;1;;
10084;0000-2400;;NZL;Auckland HFDL (ID5);-HF;SOc;a;1;;
10087;0000-2400;;RUS;Krasnoyarsk HFDL (ID14);-HF;Sib;kf;1;;
10093;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;[0120]
10100.8;0000-2400;;D;DWD 1 Pinneberg RTTY;E;Eu;pi;1;;[1119]
10113;1550-1600;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0107;3108
10115;0000-2400;;CHN;BAF Beijing Meteo Fax;;FE;bm;1;;
10123;1740-1750;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0107;3107
10124;1530-1540;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0110;3110
10139;1920-1930;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0110;3110
10153;0000-2400;;PTR;NAU US Navy;-TY;NAm;i;1;;
10160;2100-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[1220]
10160;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
10160;0100-0200;;TWN;Sound of Hope;M;FE;;1;;[0223]
10160;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0423]
10160;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0423]
10160;1300-1400;;TWN;Sound of Hope;M;FE;;1;;[0222]
10160;1400-1500;;TWN;Sound of Hope;M;FE;;1;;[0223]
10160;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
10160;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
10160;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
10160;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
10160;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
10160;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
10173;1630-1640;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0103;3103[0321]
10182;1550-1600;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0105;3006
10213;0745-0755;Mo;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0418]
10213;0745-0755;Mo;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110
10213;0745-0755;Mo;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802
10213;1705-1715;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0417]
10213;1705-1715;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[1018]
10213;1850-1900;We,Sa;POL;S11a Polish Spy Numbers;R;;p;1;0103;3004[0321]
10213;1850-1900;We,Sa;POL;S11a Polish Spy Numbers;R;;p;1;0109;3110[1019]
10219;0000-2400;;ISR;4XZ Israeli Navy Haifa;-CW;;;1;;[0217]
10226;1410-1420;Th,Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0112;3112[1219]
10233;0510-0520;Th;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0105;3108
10261;0620-0630;Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0104;3004
10261;0620-0630;Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0108;3009
10268;0700-0710;Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0103;3103
10268;0700-0710;Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0111;3011
10274;1430-1440;Th,Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0111;3011
10274;1550-1600;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0104;3004
10276;1340-1350;Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0104;3110
10293;1430-1440;Th,Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0101;3101[0120]
10302;1300-1310;Th,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0418]
10302;1300-1310;Th,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0918]
10306.5;0000-2400;;CAN;CGA984 HF Trading;-CW;NAm;ex;1;;[0123]
10317;0600-0610;Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0105;3107
10317;0600-0610;Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0110;3110
10321;1800-1810;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0103;3103[0321]
10323;1400-1410;Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0101;3101[0120]
10323;1400-1410;Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0111;3011
10330;1530-1540;Th;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0321]
10330;1530-1540;Th;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[1019]
10345;0554-0650;1357;CUB;Cuban Spy Numbers;S;Am;b;1;;[0223]
10356;1530-1540;Th;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0719]
10423;1800-1810;Su;RUS;S06 Russian Spy Numbers;R;RUS;c;1;0105;3105[0518]
10426;0720-0730;Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0112;2802
10429;0715-0725;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0518]
10443;1440-1450;Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0103;3103
10448;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0419]
10448;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[1018]
10448;1625-1635;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0219]
10468;1740-1750;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0106;3006
10487;1910-1920;Fr,Su;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0221]
10536;1000-2200;;CAN;CFH Halifax Radio;-TY;NAm;hx;1;;
10536;2200-1000;;CAN;CFH Halifax Radio;-TY;NAm;hx;1;;
10555;0015-0215;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
10555;0245-0330;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
10555;0400-0945;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0518]
10555;1015-1100;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[1218]
10555;1100-1730;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0922]
10555;1800-1845;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0416]
10555;1915-2045;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0817]
10555;2215-2400;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0316]
10583;1510-1520;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0109;3009
10628;0210-0220;Mo;RUS;E06 Russian Spy Numbers;E;RUS;c;1;0102;2802
10639;1720-1730;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0109;3009
10651;2000-2010;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0103;3103
10673;0210-0220;Mo;RUS;E06 Russian Spy Numbers;E;RUS;c;1;0111;3011
10697;1740-1750;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0108;3108
10715;2154-2250;1357;CUB;Cuban Spy Numbers;S;Am;b;1;;[0723]
10717;1740-1750;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0104;3004
10728;1540-1550;We,Sa;POL;S11a Polish Spy Numbers;R;;p;1;0111;2802[0219]
10764;1420-1430;Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0102;2802
10766;2020-2030;We;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0105;3108
10800;0645-0655;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0417]
10800;0645-0655;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0918]
10800;1645-1655;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0319]
10800;1645-1655;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0919]
10800;1645-1655;Tu,Th;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[1219]
10800;1540-1550;We,Sa;POL;S11a Polish Spy Numbers;R;;p;1;0103;3004[0319]
10800;1540-1550;We,Sa;POL;S11a Polish Spy Numbers;R;;p;1;0109;3110[1018]
10819.9;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
10819.9;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
10819.9;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0422]
10819.9;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[1122]
10819.9;1300-1400;;TWN;Sound of Hope;M;FE;;1;;[0222]
10819.9;1400-1500;;TWN;Sound of Hope;M;FE;;1;;[0621]
10819.9;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
10819.9;1600-1700;;TWN;Sound of Hope;M;FE;;1;;[0822]
10819.9;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
10819.9;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
10819.9;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
10820;2130-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[1220]
10845;0000-2400;;J;JS2RA Datacom Sces G1D;-TY;NAm;sg;6;1509;3112
10845;0000-2400;;J;JS2RB Datacom Sces D1D;-TY;PHL;sg;6;1501;3112
10860;0454-0550;1357;CUB;Cuban Spy Numbers;S;Am;b;1;;[0523]
10870;2100-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[1220]
10870;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
10870;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
10870;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0423]
10870;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0423]
10870;1300-1400;;TWN;Sound of Hope;M;FE;;1;;[0222]
10870;1400-1500;;TWN;Sound of Hope;M;FE;;1;;[0223]
10870;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
10870;1600-1700;;TWN;Sound of Hope;M;FE;;1;;[0822]
10870;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
10870;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
10870;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
10870;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
10871.7;0000-2400;;RUS;Channel Marker D;-CW;EEu;se;1;;[1122]
10871.8;0000-2400;;RUS;Channel Marker P;-CW;RUS;kl;1;;[0822]
10871.9;0000-2400;;RUS;Channel Marker S;-CW;RUS;sm;1;;[0523]
10872;0000-2400;;RUS;Channel Marker C;-CW;RUS;m;1;;[0120]
10872.1;0000-2400;;RUS;Channel Marker A;-CW;RUS;as;1;;[1122]
10872.2;0000-2400;;RUS;Channel Marker F;-CW;FE;vl;1;;[0222]
10872.3;0000-2400;;RUS;Channel Marker K;-CW;FE;pk;1;;[0223]
10872.4;0000-2400;;RUS;Channel Marker M;-CW;FE;mg;1;;[0423]
10920;2130-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0720]
10920.1;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
10920.1;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
10920.1;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0422]
10920.1;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0222]
